,Unnamed: 0,Date,User,Tweet,Image_URL,tidy_tweet
607,607,2023-02-14 18:11:12+00:00,guidaautonoma,"#AutonomousVehicles of the Week:
February 6 -February 12,2023
🚗🚚🚌🚕

@AlbertoEMachado @segundoatdell @MargaretSiegien @Hana_ElSayyed @WorldTrendsInfo @ingliguori @mikequindazzi @hudson_chatbots @FrRonconi @smartecocity
#SelfDrivingCars #AI #IoT #5G #SmartCity #robotaxi #Auto https://t.co/jubQ7I3zcA","[Photo(previewUrl='https://pbs.twimg.com/media/Fo8kpfvXEAwHAYh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8kpfvXEAwHAYh?format=jpg&name=orig', altText=None)]",of the week february 6 february 122023 automobile delivery truck bus taxi
608,608,2023-02-14 17:39:00+00:00,jamesvgingerich,How Will Self Driving Cars Change the #Hospitality Industry? (Analytics Insight) #AV #SelfDrivingCars #AutoIndustry #AutomobileIndustry https://t.co/OOzUeXmzKt https://t.co/GEHgXY9x9I,"[Photo(previewUrl='https://pbs.twimg.com/media/FMc3AcWWUAAlx7r?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FMc3AcWWUAAlx7r?format=jpg&name=orig', altText=None)]",how will self driving car change the industry analytics insight
609,609,2023-02-14 17:02:55+00:00,Driverlessy,"The #future of #driving is here with #driverless cars!
It looks like #Amazon is also coming on #strong.

Meet the #Zoox #robotaxi. 
See your first ride on open public #roads.
https://t.co/wiifkZFb79

#Driverlessy #AI #ArtificialIntelligence #AutonomousVehicles #SelfDrivingCars https://t.co/ZLuVZRPtzr","[Photo(previewUrl='https://pbs.twimg.com/media/Fo8RMHHWcAEwPub?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8RMHHWcAEwPub?format=jpg&name=orig', altText='Illustrative Image of Driverless Cars')]",the of be here with car it look like be also come on meet the see your first ride on open public
610,610,2023-02-14 16:27:17+00:00,guidaautonoma,"#AutonomousVehicles of the Week 
1️⃣ year ago:
February 7, - February 13,2022 🚗🚚🚌🚕

@AkwyZ @GlenGilmore 
@FishEyeBoxIndia @ProcurementStar @Procurement2030 @SupplyChain2030
@arikring @Nicochan33
@sonu_monika @Khulood_Almani @enricomolinari
#SelfDrivingCars #AI #IoT #SmartCity https://t.co/y6jInI6Ra1","[Photo(previewUrl='https://pbs.twimg.com/media/Fo8M3MoXgAIbDqj?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8M3MoXgAIbDqj?format=jpg&name=orig', altText=None)]",of the week recap 1 year ago february 7 february 132022 automobile delivery truck bus taxi
611,611,2023-02-14 16:09:10+00:00,ArceoChoya,Read new ‘Hilarious’ use of ChatGPT cc @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/NWj2cJJ3p5 https://t.co/vUHnGNWR0t,"[Photo(previewUrl='https://pbs.twimg.com/media/Fo8IqcQaMAARdOB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8IqcQaMAARdOB?format=jpg&name=orig', altText=None)]",collision ernie press conference play button carbon copy
612,612,2023-02-14 15:35:35+00:00,guidaautonoma,"#AutonomousVehicles of the Week 
2️⃣ years ago:
February 1 - February 7, 2021
🚗🚚🚌🚕

@Analytics_659 @PawlowskiMario @HaroldSinnott @Fisheyebox @mvollmer1 @antgrasso @PinakiLaskar @JeroenBartelse @FmFrancoise @Ronald_vanLoon 
@EvanKirstel
#SelfDrivingCars #5G #SmartCity #AI #iot https://t.co/tSUAVtfPJD","[Photo(previewUrl='https://pbs.twimg.com/media/Fo8BCIGX0AY8Wpi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo8BCIGX0AY8Wpi?format=jpg&name=orig', altText=None)]",of the week recap 2 year ago february 1 february 7 2021 automobile delivery truck bus taxi
613,613,2023-02-14 13:56:55+00:00,guidaautonoma,".@zoox Tests New #Driverless Vehicle For The First Time on Public Roads

https://t.co/rBiCtljPAv
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Transportation #Auto https://t.co/Bq4zY3uQbp","[Photo(previewUrl='https://pbs.twimg.com/media/Fo7qbs6akAMYiWc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo7qbs6akAMYiWc?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fo7qcOhagAAd9ES?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo7qcOhagAAd9ES?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/Fo7qcstakAALjiD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo7qcstakAALjiD?format=jpg&name=orig', altText=None)]",test new vehicle for the first time on public road
614,614,2023-02-14 11:01:29+00:00,guidaautonoma,"#Tesla ’s Autopilot was not cause of fatal Texas crash, NTSB determines

https://t.co/opwlKpYslH
#electricvehicles #SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Auto https://t.co/XvIjeDFpih","[Photo(previewUrl='https://pbs.twimg.com/media/Fo7CS8jXwAElDEy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo7CS8jXwAElDEy?format=jpg&name=orig', altText=None)]",i autopilot be not because of fatal texas crash it determines
615,615,2023-02-14 07:43:41+00:00,okmydriver,"O people of my country
fill your eyes with water
Those who have been martyred
just remember the sacrifice
🌐https://t.co/qYwHNQ8eQI
#CabBookingApp #selfdrivingcars #drivers #hugday #busbooking #rentalsolutions #love #outstation #blockdayofindia #car #driving #music #kissday https://t.co/bgQKMmQaaV","[Photo(previewUrl='https://pbs.twimg.com/media/Fo6VBDWagAI1npZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo6VBDWagAI1npZ?format=jpg&name=orig', altText=None)]",o people of my country fill your eye with water those who have be martyr just remember the sacrifice globe with meridian
616,616,2023-02-14 02:38:31+00:00,adem_onar,"RT:What are the TopKey Trends in #IoT V/@techmenttech @Khulood_Almani
#Smartcities #IIoT #tech #5G #MWC2023 #MWC23 #innovation #technology #web3 #metaverse #IoT #DataAnalytics #bigdata #VR #DataScientists #python #robots #MWC #Robotics #SelfDrivingCars #digital #MachineLearning https://t.co/3qWkMxWWNB","[Photo(previewUrl='https://pbs.twimg.com/media/Fo5PLFmXwAAT1YH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo5PLFmXwAAT1YH?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
617,617,2023-02-13 21:45:00+00:00,greenwayreport,"Tesla’s important Full Self-Driving Beta v11 update is delayed again as the automaker appears to have serious issues shipping it.

#Tesla #Betav11 #SelfDrivingCars 
#technology https://t.co/fA3svojLcx","[Photo(previewUrl='https://pbs.twimg.com/media/Fo2oiUXaEAEmcnS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo2oiUXaEAEmcnS?format=jpg&name=orig', altText=None)]",tesla important full beta van update be delay again a the automaker appear to have serious issue ship it
618,618,2023-02-13 20:40:12+00:00,HakomTimeSeries,"RT:What are the TopKey Trends in #IoT V/@techmenttech @Khulood_Almani
#Smartcities #IIoT #tech #5G #MWC2023 #MWC23 #innovation #technology #web3 #metaverse #IoT #DataAnalytics #bigdata #VR #DataScientists #python #robots #MWC #Robotics #SelfDrivingCars #digital #MachineLearning https://t.co/wUIP4ds8NH","[Photo(previewUrl='https://pbs.twimg.com/media/Fo39Kf6WIBIqWKh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo39Kf6WIBIqWKh?format=jpg&name=orig', altText=None)]",collision ernie press conference play button ca
619,619,2023-02-13 20:23:20+00:00,jackdogan,"5/10: Your self-driving car may malfunction and cause a serious accident, leaving you injured or worse. #SelfDrivingCars #Accidents #RuinedDay https://t.co/vAKR3cisgw","[Photo(previewUrl='https://pbs.twimg.com/media/Fo33wegWcAArRyI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo33wegWcAArRyI?format=jpg&name=orig', altText=None)]",510 your car may malfunction and because a serious accident leave you injured or worse
620,620,2023-02-13 20:22:09+00:00,Social_Molly,my first Midjourney creations @mikequindazzi via @worldtrendsinfo #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/l2tqL4xpnx https://t.co/NR1V8u5whX,"[Photo(previewUrl='https://pbs.twimg.com/media/Fo34-PRWIA0VBAQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo34-PRWIA0VBAQ?format=jpg&name=orig', altText=None)]",my first creation via
621,621,2023-02-13 19:17:00+00:00,guidaautonoma,".@Amazon 's @Zoox tests #robotaxi on public road with employees as passengers

https://t.co/GenzNeauZy
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #tech #technology #mobility #delivery #Transportation #Auto https://t.co/JyJOBnDnaN","[Photo(previewUrl='https://pbs.twimg.com/media/Fo3qHsFWIAs16E8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo3qHsFWIAs16E8?format=jpg&name=orig', altText=None)]",i test on public road with employee a passenger
622,622,2023-02-13 19:00:50+00:00,theflagshipone,Our cars having the ability to drive themselves started from the Cruise Control feature. Flipping a switch to automatically control itself at a steady speed only became more reliable as the Cruise Control Module was introduced and improved 😎🧑‍💻. #autotech #future #SelfDrivingCars https://t.co/zQ71mLmLRM,"[Photo(previewUrl='https://pbs.twimg.com/media/Fo3mZkFXEBIF01z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo3mZkFXEBIF01z?format=jpg&name=orig', altText=None)]",our car have the ability to drive themselves start from the cruise control feature flip a switch to automatically control itself at a steady speed only become more reliable a the cruise control module be introduce and improve smile face with sunglass technology
623,623,2023-02-13 18:23:40+00:00,guidaautonoma,"#AutonomousVehicles of the Week:
February 6 -February 12,2023
🚗🚚🚌🚕

@AkwyZ @GlenGilmore 
@FishEyeBoxIndia @ProcurementStar @Procurement2030 @SupplyChain2030
@arikring @Nicochan33
@sonu_monika @Khulood_Almani @enricomolinari
#SelfDrivingCars #AI #IoT #5G #SmartCity #robotaxi https://t.co/actnc14nGM","[Photo(previewUrl='https://pbs.twimg.com/media/Fo3d6dtWIAEiNYp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo3d6dtWIAEiNYp?format=jpg&name=orig', altText=None)]",of the week february 6 february 122023 automobile delivery truck bus taxi
624,624,2023-02-13 17:00:24+00:00,selfdriving360,"_

Search for PERCEPTION SOFTWARE developers in the specialized industry directory - 
https://t.co/u41bFGfgfJ

#selfdrivingcars #selfdriving #driverless
#driverlesscars #autonomouscars #autonomousvehicles https://t.co/3XIZ4YZXDI","[Photo(previewUrl='https://pbs.twimg.com/media/Fo3GMVrXwBM0bzR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo3GMVrXwBM0bzR?format=jpg&name=orig', altText=None)]",_ search for perception software developer in the specialized industry directory
625,625,2023-02-13 16:24:12+00:00,guidaautonoma,"#AutonomousVehicles of the Week 
1️⃣ year ago:
February 7, - February 13,2022 🚗🚚🚌🚕

@Analytics_659 @PawlowskiMario @HaroldSinnott @Fisheyebox @mvollmer1 @antgrasso @PinakiLaskar @JeroenBartelse @FmFrancoise @Ronald_vanLoon 
@EvanKirstel
#SelfDrivingCars #AI #IoT #5G #SmartCity https://t.co/AZZTBN22lx","[Photo(previewUrl='https://pbs.twimg.com/media/Fo3CkW8XwAojrJi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo3CkW8XwAojrJi?format=jpg&name=orig', altText=None)]",of the week recap 1 year ago february 7 february 132022 automobile delivery truck bus taxi
626,626,2023-02-13 13:14:05+00:00,PinakiLaskar,"Evolution
#AI #MachineLearning #IoT #5G #CX #VR #SelfDrivingCars #DataScience #fashiontech #BigData #Analytics #Programming #Coding #Blockchain #Python #Serverless #Linux #RStats #Java #ReactJS #cloudcomputing #DeepLearning #AutonomousVehicles #Metaverse https://t.co/j01VMF704s","[Photo(previewUrl='https://pbs.twimg.com/media/Fo2XDeFagAAcy8U?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo2XDeFagAAcy8U?format=jpg&name=orig', altText=None)]",evolution
627,627,2023-02-13 13:10:08+00:00,guidaautonoma,"Driver-Assist Tech Is Not An #Autonomous Vehicle!

https://t.co/GfDnUDHYAR
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/FBDaUxv52V","[Photo(previewUrl='https://pbs.twimg.com/media/Fo2WJvZXgAAIr9t?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo2WJvZXgAAIr9t?format=jpg&name=orig', altText=None)]",tech be not an vehicle
628,628,2023-02-13 12:11:39+00:00,okmydriver,"Best outstation Cab Rentals From My driver.
🌐https://t.co/qYwHNQ8eQI
#CabBookingApp #selfdrivingcars #drivers #hugday #busbooking #rentalsolutions #love #outstation #car #driving #music #kissday #Rentalcars #Cab #self #valintinesday #driving #longdrive #mydriver #drivingschool https://t.co/LUCsTcoThY","[Photo(previewUrl='https://pbs.twimg.com/media/Fo2IwuMaQAECWPa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo2IwuMaQAECWPa?format=jpg&name=orig', altText=None)]",best substation cab rental from my driver globe with meridian
629,629,2023-02-13 11:09:23+00:00,WorldTrendsInfo,Real Human Voices From Text in 60 Seconds! @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/JNcD9p7nPS https://t.co/2FneBIcsQJ,"[Photo(previewUrl='https://pbs.twimg.com/media/Fo16dLuakAAMVAz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo16dLuakAAMVAz?format=jpg&name=orig', altText=None)]",real human voice from text in 60 second
630,630,2023-02-13 11:00:35+00:00,guidaautonoma,"Good news! The #AI #robots taking our jobs require a lot of humans to serve their needs

https://t.co/BiQBXXYEOG
#SelfDrivingCars #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Auto https://t.co/zrigIaBXlW","[Photo(previewUrl='https://pbs.twimg.com/media/Fo14f7dXoAMgpEP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo14f7dXoAMgpEP?format=jpg&name=orig', altText=None)]",good news the take our job require a lot of human to serve their need
631,631,2023-02-13 08:48:01+00:00,marshallleasing,"A recent report by the Department for Transport has raised concern about potentially skyrocketing #congestion levels in the coming years, partly in connection with a large number of #autonomousvehicles on the roads. Read more here: https://t.co/Cr7fFITamf 
#SelfDrivingCars https://t.co/vbmbZcMwdQ","[Photo(previewUrl='https://pbs.twimg.com/media/Fo1aKM2XgAA3j12?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo1aKM2XgAA3j12?format=jpg&name=orig', altText=None)]",a recent report by the department for transport have raise concern about potentially skyrocket level in the come year partly in connection with a large number of on the road read more here
632,632,2023-02-13 08:43:48+00:00,IamAritraG,"💥🤖How to decide faster❓

#tech #innovation #NLP #technology #AI #web3 #metaverse #blockchain #marketing #IoT #Analytics #MWC23 #MWC2023 #5G #flutter #bigdata #DataScientists #robots #Robotics #smartcities #digitalhealth #SelfDrivingCars #digital #MachineLearning #WomenInSTEM https://t.co/PcZN5smbAg","[Photo(previewUrl='https://pbs.twimg.com/media/Fo1ZMLmaQAAT-tA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo1ZMLmaQAAT-tA?format=jpg&name=orig', altText=None)]",collision robot how to decide faster red question mark
633,633,2023-02-13 08:19:18+00:00,guidaautonoma,"Engineering Safer Brakes for Future #Cars

https://t.co/WGbMCNhX8a
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #robotaxi #Travel #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/4og26AwZ2S","[Photo(previewUrl='https://pbs.twimg.com/media/Fo1TlfIXoAEE-Gi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo1TlfIXoAEE-Gi?format=jpg&name=orig', altText=None)]",engineering safer brake for future
634,634,2023-02-13 07:16:55+00:00,MotorcycleTwitt,The Future of Workforce Management @MikeQuindazzi #AI #SelfDrivingCars #IoT #ConnectedCar #WearableTech https://t.co/TcjJopEvj3 https://t.co/VmDI3EPdjX,"[Photo(previewUrl='https://pbs.twimg.com/media/Fo1FP9faMAAaJxz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo1FP9faMAAaJxz?format=jpg&name=orig', altText=None)]",the future of workforce management
635,635,2023-02-13 06:12:24+00:00,IamAritraG,"💥🤖What's your Marketing #strategy❓

#tech #innovation #NLP #technology #AI #web3 #metaverse #blockchain #marketing #IoT #Analytics #MWC23 #MWC2023 #5G #flutter #bigdata #DataScientists #robots #Robotics #digitalhealth #SelfDrivingCars #digital #MachineLearning #WomenInSTEM https://t.co/9GCaeS2sjX","[Photo(previewUrl='https://pbs.twimg.com/media/Fo013QZaIAAXUPE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fo013QZaIAAXUPE?format=jpg&name=orig', altText=None)]",collision robot what be your marketing red question mark
636,636,2023-02-13 04:40:31+00:00,IamAritraG,"💥🤖How Does #ChatGPT Work❓

#tech #innovation #NLP #technology #AI #web3 #metaverse #blockchain #marketing #IoT #Analytics #MWC23 #MWC2023 #5G #flutter #bigdata #DataScientists #robots #Robotics #smartcities #digitalhealth #SelfDrivingCars #digital #MachineLearning #WomenInSTEM https://t.co/SmAJbisTjR","[Photo(previewUrl='https://pbs.twimg.com/media/Fo0hYNsagAElacU?format=png&name=small', fullUrl='https://pbs.twimg.com/media/Fo0hYNsagAElacU?format=png&name=orig', altText=None)]",collision robot how do work red question mark
637,637,2023-02-12 19:48:46+00:00,guidaautonoma,"#AutonomousVehicles of the Week:
February 6 -February 12,2023
🚗🚚🚌🚕

@Analytics_659 @PawlowskiMario @HaroldSinnott @Fisheyebox @mvollmer1 @antgrasso @PinakiLaskar @JeroenBartelse @FmFrancoise @Ronald_vanLoon 
@EvanKirstel
#SelfDrivingCars #AI #IoT #5G #SmartCity #robotaxi #Avs https://t.co/mi89IOGHzF","[Photo(previewUrl='https://pbs.twimg.com/media/FoynzQeXwAAlanb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FoynzQeXwAAlanb?format=jpg&name=orig', altText=None)]",of the week february 6 february 122023 automobile delivery truck bus taxi
638,638,2023-02-12 15:53:38+00:00,guidaautonoma,"Inside @zoox ’s upgraded #robotaxi test fleet

https://t.co/AXumpMGPoQ
#SelfDrivingCars #AI #IoT #5G #AVs #AutonomousVehicles #autonomous #Robot #startup #startups #SmartCity #Travel #tech #technology #mobility #delivery #Transportation #Transports #Auto https://t.co/9hL4ZrBlsH","[Photo(previewUrl='https://pbs.twimg.com/media/Foxx_EmWcAAAX8q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Foxx_EmWcAAAX8q?format=jpg&name=orig', altText=None)]",inside i upgrade test fleet
