,Unnamed: 0,ID,text,image,text.1,image.1,text.2,image.2,tweet,text_polarity,image_polarity,polarity
7702,7702,10673,0,-1,-1,-1,-1,-1,@CBCNews #AmberAlert RT! SHARE at #Canada #news #abduction #FindHailey http://t.co/kLRgn3LHyr,-1,-1,-1
7703,7703,10676,0,0,1,1,0,0,To-do tomorrow at 7 PM ET: Joining me at Canada Dry's Family Feud Showdown for your chance to WIN! #CanadaDryFF,1,1,1
7704,7704,10677,0,1,1,0,1,0,Canadian made and proud! @Wagepoint's nominated for Toronto's Product of the Year! #ProductHuntTO #Canada ??,1,1,1
7705,7705,10678,0,0,0,1,1,1,Selfie with @MaraDyne #ShareACokeCanada,1,1,1
7706,7706,10679,1,1,1,1,1,1,@RichardGarner1 is in this pic way over to the left...not wearing a hat! #BaseballCanadaDay #onfieldcelebration,1,1,1
7707,7707,10680,0,-1,0,-1,0,0,RT IF YOU'RE FROM PRINCE EDWARD ISLAND #CANADAMATTERS5SOS,0,-1,-1
7708,7708,10681,1,0,1,0,1,0,#Awesome #Ottawa #sunday#evening #cloud #wall#grey #blue#rainy #Lovely #scene #Canada,1,0,1
7709,7709,10682,1,-1,1,-1,1,1,Not long ago in #Ottawa. I love summer in #Canada,1,-1,0
7710,7710,10683,0,1,1,1,0,1,Blue skies over #BelliveauCove! #NovaScotia #Canada http://t.co/Vfz0yttrB4,1,1,1
7711,7711,10684,0,1,0,0,0,1,"This morning in #Digby, #NovaScotia! #NovaScotia #Canada http://t.co/rHfgYVxi54",0,1,1
7712,7712,10685,1,1,1,0,1,-1,"Yep, I'm definitely in #Canada",1,0,1
7713,7713,10686,1,0,0,0,1,1,First signs of #autumn in #Montreal #Quebec #Canada #ilovemontreal #jaimemontreal #montrealpics,1,1,1
7714,7714,10687,1,1,-1,-1,1,1,"Yesterday, this was our drive home from #Jasper #Canada",1,1,1
7715,7715,10688,1,1,1,1,0,0,Let's get to sweepin' @BlueJays ! #sundayfunday #ComeTogether #GoJaysGo #famjam #CanadaBaseballDay,1,1,1
7716,7716,10689,0,1,1,1,0,1,"Evening well spent at #ElCatrin, @Distillery_TO #Toronto #Canada #Family #Friends #Travel #Traveldiaries #Holiday",1,1,1
7717,7717,10690,0,1,1,1,1,1,These guys are just as hot in person... maybe even moreso. Jesse &amp; Gino at Wanuskewin. #AmazingRaceCanada #Crew,1,1,1
7718,7718,10691,0,-1,0,0,1,0,Dr Akua Benjamin honours #indigenous ppls who taught her abt true history of #Canada @UARRToronto #ResistingRacism,1,-1,0
7719,7719,10692,1,1,0,0,1,0,"Good morning, Abbotsford, BC. #Canada http://t.co/56osFS7NVn",1,1,1
7720,7720,10693,0,0,-1,-1,0,1,"Canadian economy in #recession some said the recession is mild, and the recovery will be too. #ohcanada",-1,0,-1
7721,7721,10694,0,0,-1,-1,1,0,Happy Sunday! #GoodMorning #BrierIsland #NovaScotia #Canada http://t.co/vQGUffkDlA,0,-1,-1
7722,7722,10695,1,1,1,1,0,0,Under a month until it all begins. Go Canada Go!! #RWC2015 #RugbyWorldCup #CanadaRugby,1,1,1
7723,7723,10696,-1,-1,-1,-1,-1,-1,@TransLink @TransitPolice News for #SexualAssault on #CanadaLine is missing. @CKNW @NEWS1130 @GlobalBC @CTVVancouver,-1,-1,-1
7724,7724,10697,1,1,1,1,0,1,@CanadianGreens agree with Fraser Valley Peace Council: #Canada must revert back to #PeaceKeeping #SurreyBC,1,1,1
7725,7725,10698,0,0,0,0,1,0,Beauty tips from #guerlaincanada,1,0,1
7726,7726,10699,0,1,1,1,0,0,The Sunken Garden @butchartgardens #Victoria #Canada #flowers @HashtagFlowers #travel #travelpics #flowerphotography,1,1,1
7727,7727,10700,0,0,1,1,1,1,@pattiw57 Patti love meeting people from so close to home:-) #Canada Rocks,1,1,1
7728,7728,10701,-1,-1,-1,-1,-1,-1,If abortion is a settled issue in #Canada than why people get upset with images of abortion? #Ready4Change! #miNDP,-1,-1,-1
7729,7729,10702,0,1,1,1,1,1,@TOM_FW salutes the male models of @EliteToronto @CBatesMenswear #finale #Canada's male models rock!,1,1,1
7730,7730,10703,1,1,0,0,0,0,Canadian made crewneck sweatshirts $120 CAD -&gt; #menswear #MadeInCanada #yyj #cndpoli http://t.co/2gql5RPJjv,1,1,1
7731,7731,10705,0,0,1,1,0,0,Have you done your morning workout yet? #beachworkout #fitspo #beach #Canada,1,1,1
7732,7732,10706,-1,-1,-1,-1,-1,-1,#Syria #Iraq #Iran_SponsoredTerrorists and Shia militias love pm harper but many of us DO NOT!!! in #Canada,-1,-1,-1
7733,7733,10707,1,1,1,1,1,1,Celebrated #NationalAviationDay in #Canada by flying @HarbourAirLtd. Happy flying everyone!!!,1,1,1
7734,7734,10708,0,0,1,1,0,1,"Toronto Celebrates @EtsyCA's #EtsyMadeinCanada on Saturday, September 26 at @MaRSDD and @OCAD! http://t.co/LZsq3u4KGX",1,1,1
7735,7735,10709,1,1,1,0,1,0,"Great work Kole, we're all so proud of you!! #LittleLeagueWorldSeries #WhiteRock #Canada",1,1,1
7736,7736,10710,1,1,1,1,1,1,"Good morning, St. John's, NL. #Canada http://t.co/TstRJxAWOc",1,1,1
7737,7737,10711,0,1,1,1,0,0,"""""There must be an angel"""" #eurythmics #mtlmoments #Montreal #archilovers #citytribe #ExploreCanada",1,1,1
7738,7738,10712,1,1,0,0,1,1,I love travel so much. #Canada #NiagaraFalls #Falls #Travel #Taiwanese,1,1,1
7739,7739,10713,0,0,-1,-1,-1,-1,#CanadaVotes Stephen Harper evangelical beliefs behind hostility towards the #environment http://t.co/pv43RWzk1D,-1,-1,-1
7740,7740,10714,1,1,1,0,1,1,Custom #drone carbon fiber design and manufacturing at our #vaughan R&amp;D center #toronto #canada #uav #startup,1,1,1
7741,7741,10715,1,1,1,1,1,1,This weekend in pictures | #StudyInCanada #ExploreBC #ExploreCanada https://t.co/nUEy2zaBnb,1,1,1
7742,7742,10716,0,0,1,1,1,0,Wowzers! New inventory and custom orders arriving by the truckload! ?? ?? #shoplocal #NewWest #unboxing #madeincanada,1,1,1
7743,7743,10717,0,0,0,0,0,0,Federal Election 2015: Questions for All Parties on #Corrections Issues: #policy #Canada http://t.co/sTtczEHi59,0,0,0
7744,7744,10718,1,1,0,0,0,0,#Canada: A country of clean water for all? For someÃ¢â¬ârest must be crowdfunded #WorldWaterWeek http://t.co/8OHTl4iblj,1,1,1
7745,7745,10719,1,1,1,1,1,1,Good morning #Montreal ????? #Quebec #Canada #ilovemontreal #jaimemontreal #montrealpics #igersmontreal #514,1,1,1
7746,7746,10720,0,0,1,1,0,1,@XoBakingCo #glutenfree Oatmeal Gourmet Cookie Mix is now available from Tree of Life! #cpg #xobaking #Canada,1,1,1
7747,7747,10721,0,0,0,0,-1,0,@nyceltic @BlueJays @Brogueinn @celticfc #PortCredit #Mississauga #Ontario #Canada My 3 amazing kids,-1,0,-1
7748,7748,10722,0,1,1,0,0,0,Icon #JeremyIrons walks #TIFF2015 world premiere #TheManWhoKnewInfinity #ETCanadaTIFF @etcanada,1,1,1
7749,7749,10723,1,1,1,1,0,0,"Working on the next Retrospective segment feat, @patrick_cote he's got some great stories. @fightnet #MMA #Canada",1,1,1
7750,7750,10724,0,-1,0,0,0,0,Watch our video. Enjoy. Leave a comment. #amati #amaticanada #luxury #luxuryliving https://t.co/vmhEYhRgfv,0,-1,-1
7751,7751,10725,1,1,0,0,0,1,LOOKING STRAIGHT UP 28x36 #Acryliccanvas on York St by #RBGCanada in #HamOnt #Supercrawl Music #mymorningjacket,1,1,1
7752,7752,10726,1,1,0,0,1,0,@HuffPostCaStyle @HuffingtonPost #Canada features Top 10 Moments of @TOM_FW Day 3: #1 Mesh Sweater of @keniyaxlabel,1,1,1
7753,7753,10727,0,1,1,1,0,0,Balloon Toss Time at Trees Annual Summer Picnic!! #familytime #treeoflife #canada,1,1,1
7754,7754,10728,1,1,0,1,1,1,With the cast of .@FireSongMovie @marajade29sm @TIFF_NET #CFFCanadaParty,1,1,1
7755,7755,10729,1,1,0,0,0,0,#DarthVader airbrush almost done @starwars made by : #JRA3 #Montreal #mtl #ndg #Haiti #Canada #Russia #korea,1,1,1
7756,7756,10730,-1,0,-1,0,0,0,#canada post So it has begun...calgary should file a class action lawsuit like the one in quebec,-1,0,-1
7757,7757,10731,0,0,0,0,1,1,@jenniferhollett candidature gaining momentum around Uot. Come on Jenny! @NDP_HQ #canadavotes,1,1,1
7758,7758,10732,1,0,1,0,-1,-1,US takes down Canada 41-23. Great crowd and weather. Highly entertaining match!!! #RugbyCanada,1,-1,0
7759,7759,10733,-1,-1,-1,1,1,1,@CBCCalgary #AmberAlert RT! SHARE at #Canada #news #abduction #findHailey http://t.co/kLRgn3LHyr,-1,1,0
7760,7760,10734,1,-1,1,1,1,1,An amazing view of #Toronto from the skies - #drones #uav #Canadian #technology #tdot #innovation #Canada #,1,1,1
7761,7761,10735,1,1,1,1,1,1,Warming up @CanadaSoccerEN #CanadaRED #GOCANADAGO #beautifulgame ???,1,1,1
7762,7762,10737,1,0,0,0,0,0,Brand Ambassadors out promoting Metro Day at H&amp;M #vancouver #calgary #toronto #canada #streetteam,1,0,1
7763,7763,10738,0,1,0,1,1,1,ICYMI the 2015 #VIFF #OpeningGala will be #Brooklyn Ã¢â¬â #EyeOnCanada,1,1,1
7764,7764,10739,0,0,0,0,1,0,Canadian Prime Minister of Defense speaking at #JalsaCanada!,1,0,1
7765,7765,10740,0,1,1,1,1,0,New Blog: Once and for allÃ¢â¬Â¦ this is how you speed up your #WAN; From #Canada around the Globe; http://t.co/vYN7vBKECZ,1,1,1
7766,7766,10741,1,1,0,1,1,1,Another top day in Canada ! That view from Toronto island is a killer #Toronto #Canada #torontoisland,1,1,1
7767,7767,10742,1,1,1,1,1,1,@JetsTalkLine @nyjets big win today 31-10 over #ClevelandBrowns #PortCredit #Ontario #Canada #NewYorkJets #NYJ,1,1,1
7768,7768,10743,0,1,1,0,1,1,"Good morning, St. John's, NL. #Canada http://t.co/TstRJxAWOc",1,1,1
7769,7769,10744,1,0,1,1,1,1,Cory Joseph leads Canada to 7th straight win at FIBA Americas. #TeamCanada #FIBAAmericas2015 http://t.co/VhXhqcXrtd,1,1,1
7770,7770,10745,1,0,1,1,0,0,"The final part of the """"To Toronto, With Love"""" is out! #cntower #toronto #madeincanada http://t.co/2nzsFS4SaN",1,1,1
7771,7771,10747,1,1,1,1,1,1,Luckiest young #yeg lady in #Canada? Taylor Hatala Story; #Instagram; http://t.co/OyMN0NvDwC https://t.co/GxhXO2N9mJ,1,1,1
7772,7772,10748,1,1,1,1,1,0,Welcome back for everyone ! And new comers to #BCIT #BCITSA #Fall2015 #September #BC #Canada,1,1,1
7773,7773,10749,0,0,0,-1,0,0,Magazine Defending the kingdom #Canada #UK A selection of the best #authors of the 2015 ?????? http://t.co/h7FpheFmiL,0,-1,-1
7774,7774,10750,1,1,1,1,0,0,#Free $20 Gift Certificate for New Members in #August bJoin #WATKINS #USE 7 #SELL #CANADA #USA http://t.co/0WVB6CIqa7,1,1,1
7775,7775,10751,1,1,0,0,0,0,#Cacao_70 must try !! #montreal #canada ?? ..,1,1,1
7776,7776,10752,1,1,0,0,1,1,"It's an incredibly gorgeous day in #Ingonish, #NovaScotia! @HighlandsGolfCB #Canada #golfNS http://t.co/Kwjhz28W3j",1,1,1
7777,7777,10753,1,0,0,0,1,1,365 days before the @Rio2016 Paralympic Games @CDNParalympics #GoCanada @CanadianTire @cibc can't wait to be there,1,1,1
7778,7778,10754,0,0,0,0,-1,0,"In the morning, someone kicked the sign down. But in the afternoon it was erected again. #NDP #Spirit #realCanada",-1,0,-1
7779,7779,10755,1,1,1,0,0,0,#SVA seeking Men's HP Head coach #teamsask #volleyball #CanadaGames2017 #SASK #SK #ExploreSask http://t.co/riuzlLduCS,1,1,1
7780,7780,10756,1,1,0,1,1,1,Move today with us and get your free cleaning kit from Swiffer #moving #swiffer #tide #Mrclean #canada #toronto #gta,1,1,1
7781,7781,10757,1,1,1,1,1,1,"Good morning, St. John's, NL. #Canada http://t.co/TstRJxAWOc",1,1,1
7782,7782,10758,0,-1,0,-1,0,0,@CTVCalgary #AmberAlert RT! SHARE at #Canada #news #abduction #findHailey http://t.co/kLRgn3LHyr,0,-1,-1
7783,7783,10759,1,1,1,1,1,1,In #Canada wine tasting woo hoo,1,1,1
7784,7784,10760,0,0,0,1,0,0,2nd tourney 1st match @ 12pm #whelchairtennis #birninghamclassic #tenniscanada,0,1,1
7785,7785,10761,0,0,1,1,1,1,Toronto skyline at night (long exposure) #Toronto #Canada,1,1,1
7786,7786,10762,1,0,0,1,1,1,"Good morning, St. John's, NL. #Canada http://t.co/TstRJxAWOc",1,1,1
7787,7787,10763,1,-1,1,1,0,0,markvillechev Greg Williams with camera shy family and their new #terrain #stouffville #Markham #gmc #gmcanada,1,0,1
7788,7788,10764,-1,-1,1,1,-1,1,Canada FAIL! I am so sorry Alyan. RIP #AylanKurdi #Aylan #CANADA_FAIL #CANADA #harperman http://t.co/piToOE1dmj,-1,1,0
7789,7789,10765,1,1,-1,-1,1,0,Last cigarette and go to #Ottawa with our super green Ford loool ! #selfie #roadtrip #canada,1,0,1
7790,7790,10766,1,1,1,1,0,0,Canada day throw back #Calgary #Canada #Carnival2015,1,1,1
7791,7791,10767,1,1,1,-1,0,0,My new banner on Twitter. #Canadians welcome to use it and share it. #CanadaCares #refugeeswelcome #CanadaVotes,1,0,1
7792,7792,10768,1,1,0,0,0,0,would you like 2.60% #mortgage rate #Ontario #Canada call 519 217 1260,1,1,1
7793,7793,10769,1,1,0,0,0,1,@RealFarrahGray THX FLWme @amynnasser NEW EDITIONS @LUMAS #Lumas_Canada RETWEET http://t.co/EppcH8AFzq,1,1,1
7794,7794,10770,1,1,1,0,0,1,Lily and the lake. #summer #daytrip #canada #ontario #nature #trees #cottage #green #lake #clouds #sky #blue,1,1,1
7795,7795,10771,-1,-1,1,1,1,-1,via .Stephen Wicary @wicary #Harper waves high the red-tape-ensarled beagon of liberty Parkins? #Refugees in #Canada,1,-1,0
7796,7796,10772,0,0,1,1,0,0,Blue Rocks. #Canada #labourday #novascotia,1,1,1
7797,7797,10773,0,0,1,0,0,0,@colinmochrie @carolemacneil @snieckus @debmcgrathics @MattBaram can't wait for #comedyincanada @RFTRCharity,1,0,1
7798,7798,10774,1,0,0,-1,1,0,RT IF YOU'RE FROM THE NORTWEST TERRITORIES #canadamatters5sos,1,-1,0
7799,7799,10775,0,1,1,0,1,0,Add excitement to your golf tournament with confidence Ã¢â¬â get insurance today. #AvivaCanada http://t.co/D6dWDweDuY,1,1,1
7800,7800,10776,1,1,0,1,0,1,"Good morning, Niagara Falls, ON. #Canada http://t.co/UZ2XUKQ2aj",1,1,1
7801,7801,10777,-1,-1,0,0,-1,-1,RT IF YOU'RE FROM NOVA SCOTIA #CANADAMATTERS5SOS,-1,-1,-1
7802,7802,10778,0,0,0,0,0,0,Plans this weekend? Montreal is calling your name. Photo cred @banabucci #letssharevt #explorecanada #btv #adventure,0,0,0
7803,7803,10779,-1,0,0,0,0,1,"Back up to 400 followers, I'll try not to lose them this time... #CanadaVotes",-1,1,0
7804,7804,10780,0,0,0,0,0,0,"His turret moved, he made the creepy clicking sound, insanely cool ! #FanExpo2015 #FanExpoCanada #COSPLAY",0,0,0
7805,7805,10781,1,1,1,0,1,0,I feel like at home #scottishweatherforeverwithme #halifax #Canada,1,1,1
7806,7806,10782,0,1,-1,0,-1,-1,@PnPCBC $1.9 Billion was lots for the #disabled #vets #Canada stole it from over 36 yrs! Y isn't someone in jail?,-1,0,-1
7807,7807,10783,1,1,1,1,0,0,??SHAWL WORLD BOUTIQUE?? #Modest #Muslim #Women #Clothing #Store #LdnOnt #Toronto #Canada http://t.co/V4bxSb46bo,1,1,1
7808,7808,10784,1,1,1,0,1,1,"Beautiful #sunset view at #BurntcoatHead, #NovaScotia! #Canada http://t.co/x3GH3eT31Z",1,1,1
7809,7809,10785,1,-1,1,1,1,0,I love this so very very much. #bloomcounty #opus #canada,1,0,1
7810,7810,10786,1,0,0,0,0,-1,#stampinup weekly deals! #stampindolce #stampinupcanada http://t.co/wvTXKB3aad,1,-1,0
7811,7811,10787,1,1,0,-1,0,1,My girls ???? #missteenagecanada #mtc2015,1,1,1
7812,7812,10788,0,0,1,1,0,0,"#Giveaway #Canada only WIN a @KitchenAid_CA TorrentÃ¢âÂ¢ Blender, a $599 dollar value. #NL #Foodie http://t.co/glIWIcSsah",1,1,1
7813,7813,10789,-1,-1,-1,-1,-1,-1,"?Aylan Kurdi, his mom brother buried.hecould raiseup in #Canada if Immigration not focused on milioner express visa",-1,-1,-1
7814,7814,10790,0,0,1,0,-1,-1,Tonight's music for making monkeys at is @falloutboy #halifax #canada #calgary #horses http://t.co/0nCdTptSYx,0,-1,-1
7815,7815,10791,1,1,0,0,1,1,@MapleLeafs My daughter would love to go see her favourite team! #ShareACokeCanada,1,1,1
7816,7816,10792,-1,-1,1,-1,-1,-1,"Liars, liars pants on fire, #CanadaPost, it's 23:40 ... And...",-1,-1,-1
7817,7817,10793,1,0,1,0,0,0,Meet the CO-STAR of #exitentrancemovie Peppino! #movieposter #posterdesign #eyeoncanada #tiff14 #eyeontiff #tiff40,1,0,1
7818,7818,10794,0,0,1,1,-1,0,Do not promise prosperity that taxes must fund @ThomasMulcair @JustinTrudeau @acoyne #canadavotes @pmharper,0,1,1
7819,7819,10795,0,0,0,0,0,0,@realmikefox I'm walking across #Canada to raise #hospice #palliativecare awareness. #Winnipeg tdy. #Victoria in Oct.,0,0,0
7820,7820,10796,1,1,1,1,1,1,September 1 = Holiday catalogue Fun! #Stampinup #stampindolce #stampinupcanada http://t.co/HUPY5la6UF,1,1,1
7821,7821,10797,1,0,0,0,0,1,Made in Canada from Japanese Cotton - /1014 Meares Street Victoria B.C #menswear #madeincanada http://t.co/2gql5RPJjv,1,1,1
7822,7822,10798,0,1,1,1,1,1,"Ive put on a few extra pounds! #MSCanada #MS #endMS Come visit @ A&amp;W &amp;buy a teen, $1 goes towards #mssocietyofcanada",1,1,1
7823,7823,10799,0,-1,0,-1,0,-1,ROOFTOP ACCESS #TORONTO @ThompsonToronto @thompsonhotels #CANADA,0,-1,-1
7824,7824,10800,0,0,0,0,0,0,Taxi of Tomorrow Arrives in New York City via @nytimes #nissan #nissancanada @nissancanada http://t.co/foLtaMKGg0,0,0,0
7825,7825,10801,1,0,0,0,1,0,Need more #workstations? We sell furniture to new &amp; existing clients in #Canada and the #USA. Call 1-855-767-8118,1,0,1
7826,7826,10802,0,1,0,1,0,1,Keeping killer company at #ellecanadastudio Thanks @luismoraphoto @rockitpromo #tastemakers15 http://t.co/mkoQg9kK8r,0,1,1
7827,7827,10803,1,1,1,1,0,0,My drug of choice tonight. #Canada #Poutine,1,1,1
7828,7828,10804,0,1,1,1,1,1,Drove @Ruthlessraze1 and @leilanimayaross to their hotel after #AmazingRaceCanada. By far my favourite players!,1,1,1
7829,7829,10805,0,1,0,1,0,0,Petty harbour newfoundland #canada,0,1,1
7830,7830,10806,1,-1,0,0,0,1,Let's not forget who we are. #Canada. #canpoli,1,0,1
7831,7831,10808,-1,0,1,1,1,1,New Blog: Once and for allÃ¢â¬Â¦ this is how you speed up your #WAN; From #Canada around the Globe; http://t.co/vYN7vBKECZ,1,1,1
7832,7832,10809,1,1,0,-1,0,0,Airbrush #art #JRA3 from : #Montreal #ndg #Canada,1,0,1
7833,7833,10810,-1,-1,1,1,0,0,#stampinup weekly deals! #stampinupcanada #stampindolce #YEGstampinup http://t.co/I5EQh2vNUx,0,0,0
7834,7834,10811,-1,-1,-1,-1,-1,-1,If abortion is a settled issue in #Canada than why people get upset with images of abortion? #HeaveSteve #StopHarper,-1,-1,-1
7835,7835,10812,0,1,0,-1,-1,-1,Not the smart ones... #Bell #Canada,-1,-1,-1
7836,7836,10813,1,1,1,1,1,0,Next time there's @BlueJays game on stop what you're doing &amp; get to a tv. This team is fun! #bandwagon #canadasteameh,1,1,1
7837,7837,10814,1,1,0,0,1,1,#Giveaway #Canada only WIN a @KitchenAid_CA TorrentÃ¢âÂ¢ Blender a $599 dollar value #NL #Foodie http://t.co/glIWIcSsah,1,1,1
7838,7838,10815,1,1,-1,0,1,1,The saddest part of the 3days of #JalsaCanada @Jalsa_Canada is when we have to wind up everything&amp; wait for next year,1,1,1
7839,7839,10816,1,1,1,1,1,1,Our Organization LE GRAND PAS season 2015 = Success #NDG #mtl #Montreal #Canada #Korea #Russia #japan #news,1,1,1
7840,7840,10817,0,0,0,0,0,0,PSA/reminder: pints of beer in #Canada are 20oz by law. File complaints here #yyc #yeg #yyz https://t.co/outdRPOksX,0,0,0
7841,7841,10818,1,0,1,1,1,1,"20 HOURS, 50 PLEDGES TO GO! Support #FirstNations fight for clean water in #Canada #WWWeek http://t.co/TWajARsFer",1,1,1
7842,7842,10819,1,1,0,1,1,1,Ready to get my travel on!!! The Grotto :) @OntarioParksNE @OntarioTravel #TravelTuesday #ExploreCanada #discover,1,1,1
7843,7843,10820,1,1,0,0,1,1,My friend's ultimate tattooed ode to @ebs_14 and that game. #Canada,1,1,1
7844,7844,10821,0,0,1,1,0,-1,New flagpole. #smlacademy #ocanada,1,0,1
7845,7845,10822,-1,-1,1,1,0,0,@warriors #DubNation pride in #Canada,0,0,0
7846,7846,10823,1,1,1,1,0,0,@Revis24 wearing my #Revis top. Big win today 31-10. #PortCredit #Ontario #Canada,1,1,1
7847,7847,10824,-1,-1,0,-1,-1,-1,@CBC RT #Calgary #alberta #Canada #AMBERALERT Share at: http://t.co/kLRgn3u6GT,-1,-1,-1
7848,7848,10825,-1,-1,0,0,1,1,made this #link costume for the boy to wear at the @fanexpocanada 2015 #ledgendofzelda #fanexpocanada #fmldiy,0,0,0
7849,7849,10826,0,0,0,0,1,1,#GoogleAutoAwesome pic last night @weathernetwork @CP24 @MarcWeinbergWX #PortCredit #Ontario #Canada @GOtransit,1,1,1
7850,7850,10827,0,0,1,1,0,1,Wonderful Gros Morne #Newfoundland: @NLtweets @WNewfoundland @ParksCanada #ExploreCanada http://t.co/uQqYDUr3xb,1,1,1
7851,7851,10828,1,1,1,1,0,0,"I CAN""""T HELP IT #Acryliccanvas 24x20 at Cherryhill #RBGCanada #HamOnt #Supercrawl2015 Music #BrandonFlowers",1,1,1
7852,7852,10829,1,1,0,0,1,0,@ipoliticsca #DYK #Canada discriminated vs Class A Reservists for decades. Fix in Apr but not for those like me,1,1,1
7853,7853,10830,0,1,1,1,1,1,Team walk! @randomhouseca #penguinrandomhouseglobalwalk2015 in support of #firstbookcanada,1,1,1
7854,7854,10831,1,0,1,1,1,1,Boat crossing Halls Lake at sunset #Ontario #Canada,1,1,1
7855,7855,10832,0,0,0,0,0,0,"Fall #beanie, #crochet #alpaca #Etsy #handmade #madeincanada #PittMeadows #MapleRidge https://t.co/8QbHwwLtiM",0,0,0
7856,7856,10833,0,0,1,0,1,0,Checkk it out!!! Hockey Monkeys!! #halifax #canada #toronto #ontario #winnipeg #usa http://t.co/0nCdTpchzX,1,0,1
7857,7857,10834,0,0,0,1,1,1,Everyday Montreal. - #travel #explore #photography #Canada http://t.co/wzjxxmQwhC,1,1,1
7858,7858,10835,1,1,1,1,1,1,"Ready to surf, Canada! #surfcanada Thanks @CudaSurf for the ding repair.",1,1,1
7859,7859,10836,0,0,0,0,0,0,Picture of people taking pictures of their kids and Bob Hartley. So meta. #bhhhc #hondacanada,0,0,0
7860,7860,10837,1,1,0,0,0,0,CN Tower #Toronto #Canada,1,1,1
7861,7861,10838,1,1,0,0,1,1,#YoungDrivers need to focus on establishing good habits while #driving: #AvivaCanada #License http://t.co/Bhpf0Hetvq,1,1,1
