ID,RawText,Text,Image,Label
15370,2015 book awards finalist emily st john mandel for station eleven by harper avenue,neutral,neutral,neutral
15371,what a savage,negative,negative,negative
15372,magazine see you there festivals,positive,positive,positive
15373,like my facebook page,positive,positive,positive
15374,niall,neutral,neutral,neutral
15375,selfiestextingdrivingdisaster,negative,neutral,positive
15376,amp close out the concert series sept 23rd,positive,neutral,positive
15377,brilliant book launch of the protonic guardian,positive,neutral,positive
15378,i would love to show you my at 71 jonesville cres,neutral,neutral,neutral
15379,the time my son met one of his favorite groups any all ages shows in soon,neutral,positive,positive
15380,marble,positive,positive,positive
15381,the photos are in from nwa networking with attitude they will be up on facebook really soon,neutral,positive,positive
15382,the hot and spicy food festival kicks off today bring on the heat,positive,positive,positive
15383,gardiner lurking,neutral,positive,positive
15384,art walk graffiti alley,neutral,neutral,neutral
15386,roughly 100 guests 48 hours 1 guinness world record,positive,positive,positive
15387,me af,neutral,negative,positive
15388,can not believe was 2 weeks ago miss niall,neutral,neutral,neutral
15389,all the love,positive,positive,positive
15390,the unofficial end to summer canadian national exhibition,positive,positive,positive
15391,canadian made bedroom furniture modern amp design 700 kipling ave,positive,positive,positive
15392,beginner tap classes with amanda buckingham,positive,neutral,positive
15393,of the dream maker show in and this week,neutral,positive,positive
15394,tonight 9301130p 125 milner ave 4165008946,positive,positive,positive
15395,at fav lines scared potter that girl needs to sort out her priorities,neutral,neutral,neutral
15396,if you hot and exotic cars head to today for,positive,positive,positive
15397,the man himself aka at,neutral,neutral,neutral
15398,great start to our day in amazing lunch great food great service,positive,positive,positive
15399,holy molay anyone see the sunset on,neutral,positive,positive
15400,public consults ask people for feedback on how to reform practice in one of my favorites,positive,neutral,positive
15401,oddball comedy hits the featuring with special guest comedic genius,neutral,neutral,neutral
15402,more reasons not to vote your overpriced tower makes everyone waste their afternoons staring at you,negative,positive,positive
15403,love my harley quinn what an amazing commission,positive,positive,positive
15404,you are invited to s boutique in plus you will get 20 off,neutral,neutral,neutral
15405,starts today there is still time to purchase your ticket,neutral,neutral,neutral
15406,this lovely church in on the walk,positive,neutral,positive
15407,breads pleasant east fair the bread is okay the pastries,positive,positive,positive
15410,explore everything about coconuts at the coconut festival happening inside david pecaut square today,neutral,neutral,neutral
15411,the is not the ex unless you have the original ice cream waffle,positive,positive,positive
15412,stretched out in my in,neutral,neutral,neutral
15413,sharon joness cancer returns it is back i have not beaten it,positive,neutral,positive
15414,oh janet we missed you much,negative,negative,negative
15415,loving toronto,positive,positive,positive
15416,2006 ex 7 pass dual air for sale 5490,neutral,neutral,neutral
15417,another busy construction day in,positive,neutral,positive
15418,welcome to the streets of,positive,positive,positive
15419,i like the banner too,neutral,neutral,neutral
15420,had a great time out tonight food was delicious amp atmosphere even better,positive,positive,positive
15421,just hopped into bed,neutral,negative,positive
15422,7 tiff films every design amp architecture buff should see,neutral,neutral,neutral
15423,for a jawdropping classical music value in see our firsttime subscriber offer,positive,positive,positive
15424,congratulations to stephanie amp aaron a,positive,positive,positive
15425,looking for an affordable luxurious ride,neutral,neutral,neutral
15426,hanging out with this morning at the tour stop in,positive,positive,positive
15427,try something different highland dance classes,positive,neutral,positive
15428,visiting cn tower,negative,negative,negative
15429,yes it is,neutral,positive,positive
15430,congrats to jaquie and rob with one of my fav photogrsphers,positive,neutral,positive
15431,warmongers anti peace jewish defence leage protest in front of jewish supporter fundraiser,neutral,negative,positive
15432,good times tall ship cruise,positive,positive,positive
15433,we are actually having a fab time a tad pissed,positive,positive,positive
15434,batlgrounds in toronto ontario,negative,negative,negative
15435,meat eglinton west this place has been around since i was,neutral,neutral,neutral
15436,this early evening,positive,positive,positive
15437,ted at concert at today along with my wife,positive,positive,positive
15438,country music singer and songwriter brings his to the sept 17th,neutral,positive,positive
15439,that street flow,neutral,neutral,neutral
15440,the location at georgeking st e is still closed after a supposed fire,neutral,neutral,neutral
15442,will be back in and wants all the titles read about it here,positive,positive,positive
15443,who does not love elephants so much fun dressing up,positive,positive,positive
15444,jamaican tastee brand patties doing the rounds in,positive,neutral,positive
15445,rock guitarist amp singer hits the stage of the aug 26th,positive,positive,positive
15446,launch party,neutral,positive,positive
15447,check out my in,neutral,neutral,neutral
15448,last day before i cx,positive,positive,positive
15449,time machine,positive,positive,positive
15450,do not forget to come and see us at this month,positive,neutral,positive
15451,come out on sept 24 and check out some local art talent,positive,positive,positive
15452,saturday oct 10 duke of york pub 2for1 basket bites downton abbey tix,positive,positive,positive
15453,tonight janet at the acc,neutral,neutral,neutral
15454,toronto we have a full popup shop coming to this wednesday amp thursday everything on sale,positive,positive,positive
15455,so much for going to the last night opted for mexican instead,positive,positive,positive
15456,aug 21 from the book launch of thanks,positive,neutral,positive
15457,do not forget the continues today,neutral,positive,positive
15459,our handmade he loves me kimono made in our studio with love 125 each,neutral,positive,positive
15461,on solid ground,neutral,neutral,neutral
15463,today last thursday of summer open amp no oldolp on mon 7sept,neutral,positive,positive
15465,let the begin,positive,neutral,positive
15466,crazy crowds on the last weekend of did not stop us,positive,positive,positive
15467,had an amazing time at,neutral,positive,positive
15468,2013 to glamming the beautiful miss,positive,positive,positive
